,mid,title,text
580,6457915	,十五份遗址	,十五份遗址是台北市文山区一处新石器时代晚期的考古遗址，年代约在距今2500-1800年前，可能属于植物园文化或同期其他文化，为文山区唯一一处石器时代的遗址。十五份遗址最早于1928年台北帝国大学开设整地时被发现，该校教授移川子之藏对出土石器进行研究，将其归属于纽西兰毛利人所使用的石器，为台湾出土的首件巴图石器。移川子之藏过世后无人继续研究该遗址，具体地点资讯也佚失。2006年，台北市文山社区大学学员郑景隆从朋友处得到多件石器，为在文山景美运动公园种植树苗时挖掘所得，在社大教师与考古学者协助下深入研究，证实为十五份遗址所出土之石器。文山社区大学进而向台北市文化局申请登录石器的出土的地点为考古遗址，惟文化局探勘后认为出土位置不够明确，只能认定为疑似遗址，未能正式登录。此外文山社大也发起连署在该地设立十五份遗址纪念碑，2015年4月，立碑工程开工，纪念碑包括一高达1.62公尺的巴图造型石碑与说明牌，于同年5月完工，并于隔年（2016年）5月举行揭幕仪式。十五份遗址最早于1928年4月台北帝国大学建校整地时，在台北州文山郡十五份地区的一座山丘中被发现，遗址出土的多件石器均交由台北帝国大学收藏，其中五件为中村孝三与白仓氏发现，一件为该校土俗人种学教室（今人类学系前身）教授移川子之藏发现，另还有三件发现人未知，其中两件为1934年6月登记收藏，另一件为原本漏登记，直到1956年才由宋文薰教授补登记的石器。移川子之藏研究比对后，认定石器属于毛利人等南岛语族所使用的巴图石器（「巴图」在毛利族语言的原意为外形扁平的器物），为台湾发现的第一件巴图石器，他于1934年在《台北帝国大学文政学部史学科研究年报》发表论文〈〉，将此遗址中发现的巴图石器与南太平洋各地发现的巴图石器比较，并以当地地名「十五份」将遗址命名为十五份遗址。移川子之藏过世后，十五份遗址的具体位置资讯佚失，经多位学者寻访均未果。1980年代，居住在文山区的周家人在后院（位于文山景美运动公园现址）种植树苗时，挖出多枚石器，送到台湾大学鉴定后没有得到结果，遂将石器弃置于门下作为门挡。2006年，周家女婿余让尧因友人郑景隆喜好研究玉石，而将这批石器赠与他，郑景隆为台北市文山社区大学学员，将石器携至考古学课程课堂，在教师周述蓉与社大校长唐光华协助下，延请中央研究院历史语言研究所学者刘益昌、台湾大学人类学系教授黄士强与台北大学民俗艺术研究所教授李干朗等考古学者鉴定，确认石器为十五份遗址出土，包括六件巴图石器与十九件两缢型网坠，其中网坠为绑于渔网上以增加重量的石器，巴图石器则功能不明，可能为农耕用具，也可能为祭祀时使用的仪式用具，台湾北部与南部均有巴图石器出土，南部出土的较大，北部的则较小，郑景隆持有的石器中有一件为台湾已知最小的巴图石器，仅13公分长、6公分宽。以出土石器判断十五份遗址的年代归属，学者认为较有可能属于是植物园文化或同期的其他文化，但也可能属于圆山文化晚期的土地公山类型，因未有发现陶器而难以完全确定。郑景隆将这批石器捐赠给中央研究院，并创立十五份遗址研究社以继续该遗址的研究，他将研究结果撰写为〈台北市文山区十五份遗址与相关器物研究〉一论文，为台湾首篇由社区大学发表的毕业论文，进而成为文山社区大学首位写完论文毕业的学员。文山社大开办十五份遗址研讨会、开设「文山学」的在地文史课程、在区内学校演讲等以向在地民众介绍该遗址，另外也向台北市文化局申请正式登录十五份遗址，并提出将文山景美运动公园改称为「十五份遗址纪念公园」的想法，但文化局探勘后认定出土位置不够明确，现场已因设立公园而被破坏，未有发现其他文物，且不能排除其为二次堆积的可能，故无法列册为遗址。2009年4月，文山社大与十五份遗址研究所在网路上发起连署在石器出土的文山景美运动公园设立纪念碑，文化局表示若公园处同意即乐观其成，但至2012年仍因其为尚未确认的疑似遗址而无动作，引起地方人士不满。2015年4月1日，纪念碑的设置工程开工，包含一长达1.62公尺的巴图石器造型雕像与文字说明版，4月22日，雕像的三个组成部分由屏东的工厂运抵现场，并灌入水泥组装，5月27日文化局派员验收，纪念碑设置完工，然因经费不足，文山社大直到隔年（2016年）5月才举行揭牌纪念活动。	
581,6457918	,曼扎尼塔阿克雷斯 (加利福尼亚州)	,曼扎尼塔阿克雷斯是位于美国加利福尼亚州埃尔多拉多县的一个非建制地区。该地的面积和人口皆未知。曼扎尼塔阿克雷斯的座标为，而该地的平均海拔高度为248米（即814英尺）。	
582,6457919	,马布尔芒廷 (加利福尼亚州)	,马布尔芒廷是位于美国加利福尼亚州埃尔多拉多县的一个非建制地区。该地的面积和人口皆未知。马布尔芒廷的座标为，而该地的平均海拔高度为344米（即1129英尺）。	
583,6457924	,马里蒙特 (加利福尼亚州)	,马里蒙特是位于美国加利福尼亚州埃尔多拉多县的一个非建制地区。该地的面积和人口皆未知。马里蒙特的座标为，而该地的平均海拔高度为353米（即1158英尺）。	
584,6457926	,马里纳村 (加利福尼亚州)	,马里纳村是位于美国加利福尼亚州埃尔多拉多县的一个非建制地区。该地的面积和人口皆未知。马里纳村的座标为，而该地的平均海拔高度为211米（即692英尺）。	
585,6457927	,麦康奈尔普莱斯 (加利福尼亚州)	,麦康内尔普莱斯是位于美国加利福尼亚州埃尔多拉多县的一个非建制地区。该地的面积和人口皆未知。麦康内尔普莱斯的座标为，而该地的平均海拔高度为1400米（即4593英尺）。	
586,6457930	,麦克马纳斯 (加利福尼亚州)	,麦克马纳斯是位于美国加利福尼亚州埃尔多拉多县的一个非建制地区。该地的面积和人口皆未知。麦克马纳斯的座标为，而该地的平均海拔高度为1308米（即4291英尺）。	
587,6457931	,乙酸镱	,"乙酸镱是镧系元素镱的乙酸盐，化学式为Yb(CHCOO)。它是可溶于水的无色晶体，可以形成水合物。乙酸镱可以形成无色晶体，易溶于水。它的水合物为Yb(CHCOO)·""n""HO（""n""=1, 4, 6）。乙酸镱可用作合成上转换发光材料的原料；也可以用作一些特定有机反应的催化剂。	"
588,6457933	,梅多布鲁克 (加利福尼亚州)	,梅多布罗克是位于美国加利福尼亚州埃尔多拉多县的一个非建制地区。该地的面积和人口皆未知。梅多布罗克的座标为，而该地的平均海拔高度为694米（即2377英尺）。	
589,6457934	,鬼冢雅	,鬼冢雅（，）生于熊本县熊本市，是一名日本女子单板滑雪运动员，主攻障碍技巧和大跳台。鬼冢五岁时在福冈市的一家室内练习场中接触单板滑雪。2013年，她在美国铜山完成了个人的世界杯分站赛首秀。2015年，她在奥地利克瑞斯彻伯格举行的世界锦标赛上获得障碍技巧项目的冠军，以16岁101天的年龄成为了史上最年轻的单板滑雪世锦赛冠军得主。	
590,6457936	,米克斯湾 (加利福尼亚州)	,米克斯湾是位于美国加利福尼亚州埃尔多拉多县的一个非建制地区。该地的面积和人口皆未知。米克斯湾的座标为，而该地的平均海拔高度为1902米（即6240英尺）。	
591,6457937	,岩渕丽乐	,岩渕丽乐（，）生于岩手县东磐井郡东山町（现一关市），是一名日本女子单板滑雪运动员，主攻障碍技巧和大跳台。岩渕四岁时受父母影响开始练习单板滑雪。2017年，她在全日本单板滑雪锦标赛上夺冠，并凭借此成绩入选日本国家队。同年9月，她在新西兰卡德罗纳完成了个人的世界杯分站赛首秀。	
592,6457939	,梅斯 (加利福尼亚州)	,梅斯是位于美国加利福尼亚州埃尔多拉多县的一个非建制地区。该地的面积和人口皆未知。梅斯的座标为，而该地的平均海拔高度为1675米（即5495英尺）。	
593,6457940	,梅尔森斯角 (加利福尼亚州)	,梅尔森斯角是位于美国加利福尼亚州埃尔多拉多县的一个非建制地区。该地的面积和人口皆未知。梅尔森斯角的座标为，而该地的平均海拔高度为636米（即2087英尺）。	
594,6457943	,梅耶斯 (加利福尼亚州)	,梅耶斯是位于美国加利福尼亚州埃尔多拉多县的一个非建制地区。该地的面积和人口皆未知。梅耶斯的座标为，而该地的平均海拔高度为1986米（即6352英尺）。	
595,6457945	,莫里森 (加利福尼亚州)	,莫里森是位于美国加利福尼亚州埃尔多拉多县的一个非建制地区。该地的面积和人口皆未知。莫里森的座标为，而该地的平均海拔高度为1609米（即5279英尺）。	
596,6457946	,南佩德	,南佩德（，），法国企业家，埃森哲董事长兼CEO。南佩德是其中文名。1959年出生于法国里昂，1981年毕业于高等经济商业学院。之后在法国完成兵役。1983年加入埃森哲，1993年成为合伙人，2011年1月1日正式成为埃森哲首席执行官，2013年2月成为董事长。2019年1月11日宣布因健康原因辞任董事长兼CEO，为埃森哲服务36年，20天后在巴黎逝世，享年59岁。2010年获得法国荣誉军团勋章。	
597,6457948	,越占战争 (982年)	,越占战争 (982年)指的是982年越南前黎朝与占婆之间发生的战争。这次战争的起因是占婆扣留了越南使者徐穆、吴子庚二人。这令越南前黎朝的皇帝黎桓愤怒，于是黎桓整备战船，从海路攻击占婆。占婆大败，国王波罗密首罗跋摩一世（篦眉税）阵亡。随后越南军队占领了占婆首都因陀罗补罗，夷平城池，将大量人口掳掠回国。此战后，因陀罗补罗城被废弃，占婆首都搬迁至毘阇耶。	
598,6457949	,莫托城 (加利福尼亚州)	,莫托城是位于美国加利福尼亚州埃尔多拉多县的一个非建制地区。该地的面积和人口皆未知。莫托城的座标为，而该地的平均海拔高度为708米（即2323英尺）。	
599,6457953	,纳什维尔 (加利福尼亚州)	,纳什维尔是位于美国加利福尼亚州埃尔多拉多县的一个非建制地区。该地的面积和人口皆未知。纳什维尔的座标为，而该地的平均海拔高度为263米（即863英尺）。	
600,6457954	,内布尔霍恩 (加利福尼亚州)	,内贝尔霍恩是位于美国加利福尼亚州埃尔多拉多县的一个非建制地区。该地的面积和人口皆未知。内贝尔霍恩的座标为，而该地的平均海拔高度为2256米（即7401英尺）。	
601,6457955	,纽敦 (加利福尼亚州埃尔多拉多县)	,纽敦是位于美国加利福尼亚州埃尔多拉多县的一个非建制地区。该地的面积和人口皆未知。纽敦的座标为，而该地的平均海拔高度为746米（即2447英尺）。	
602,6457957	,北普莱瑟维尔 (加利福尼亚州)	,北普莱瑟维尔是位于美国加利福尼亚州埃尔多拉多县的一个非建制地区。该地的面积和人口皆未知。北普莱瑟维尔的座标为，而该地的平均海拔高度为552米（即1811英尺）。	
603,6457959	,橡树溪山 (加利福尼亚州)	,橡树溪山是位于美国加利福尼亚州埃尔多拉多县的一个非建制地区。该地的面积和人口皆未知。橡树溪山的座标为，而该地的平均海拔高度为180米（即591英尺）。	
604,6457960	,橡树岭村 (加利福尼亚州)	,橡树岭村是位于美国加利福尼亚州埃尔多拉多县的一个非建制地区。该地的面积和人口皆未知。橡树岭村的座标为，而该地的平均海拔高度为245米（即804英尺）。	
605,6457961	,赵修德	,赵修德，曾化名陈文蔚，山东寿光人。中华人民共和国政治人物、中国人民解放军大校。1931年，赵修德在寿光县立中学读书。1934年，考入山东省立济南高中，经同学梁仞千（梁玉振）介绍加入中国共产主义青年团。1935年12月，担任济南学生救国联合会负责人。1936年，担任“中华民族解放先锋队”济南及山东总队部队长。同年冬，出席全国“学联”、“民先”、“各界救国会”成立大会，并被选为三个组织的执行委员。1937年春，参加了由北平、天津、太原、保定、石家庄、济南等地学生组建的赴南京请愿代表团，被扣押半月，押送回北平。1937年七七事变后，参加了由李昌、蒋南翔等组建的平津流亡学生团到达济南。1937年12月29日，马保三、韩明柱等在寿光牛头镇发动起义，成立八路军鲁东游击第八支队（马保三任司令员，韩明柱任副司令员，张文通任政委，杨涤生任政治部主任）。同时，中共鲁东工委书记鹿省三在昌邑和潍县北部地区领导举行起义，建立八路军鲁东游击第七支队（鹿省三任政委，冯国祥任支队长，孙汉三任参谋长）。1938年3月，鲁东游击七、八支队合编，成立八路军鲁东游击指挥部。马保三任司令员，韩明柱任副司令员，张文通任政委，王一之任政治部主任，刘广汉任参谋长，赵修德任第七支队长。同年8月，加入中国共产党；赵修德还担任军政委员会副主席。1938年4月，八路军攻占黄县后，向掖县活动，5月12日与胶东游击第3支队会合，之后东上黄县，同第3军指挥部会师，组成抗日联军，赵修德兼任胶东抗日联军参谋长（指挥马保三，政治委员林一山，政治部主任宋澄）。同年冬，八路军奉命调鲁南开辟沂蒙山区根据地，改编为八路军山东纵队第一支队。1939年底，赵修德调任滨海区独立团政治处主任。1943年，在山东分局党校学习，后任沾化、利津、滨县武装大队协理员。1944年12月，赵修德任渤海区滨县人民政府代县长兼独立营副政委，后任渤海军区特务团、警备团、教导团政委等职。1949年，任德州军分区政治部主任。中华人民共和国成立后，赵修德出任济南军区德州军分区政治部主任、济南军区干部文化学校校长。1958年12月至1960年9月，担任济南军区临沂军分区政治部主任。之后升任济南军区政治部群工部副部长、济南军区动员部政治部副主任。1961年10月，中央军事委员会决定，以济南军区动员部为基础，组建中国人民解放军山东省军区，赵修德任山东省军区政治部副主任。1967年2月，山东省革委会、山东省军区召开全省三级干部会议，他代表“山东省无产阶级革命造反派大联合革命委员会”传达中央负责人指示讲话。1967年5月12日任山东省革命委员会副主任，后任省革委会党的核心小组成员等职。1969年，中共九大以后，兼任济南市革委会党的核心小组组长。1975年，任山东省军区政治部副主任。1978年7月离职休养，1988年，获中国人民解放军二级红星功勋荣誉勋章。2004年12月20日在济南逝世，享年88岁。	
