mid,lid,text
6453143	,455	,是纪念马克思诞辰200周年的献礼。	
6453143	,456	,2019年1月28日在bilibili与优酷首播。	
6453143	,457	,中共中央宣传部理论局（中央马克思主义理论研究和建设工程办公。	
6453143	,458	,室）和内蒙古自治区党委宣传部策划，中国社会科学院学术支持。	
6453143	,459	,已有同名系列漫画书出版。	
6453143	,460	,且动画和漫画同步更新，预计还将推出舞台剧，表情包，动漫周边。	
6453143	,461	,小程序测试题等。	
6453144	,462	,旗津轮渡站。	
6453144	,463	,也称旗津渡轮或渡船头，主要连结旗津区与鼓山区之间的交通往返。	
6453144	,464	,由高雄市轮船公司负责营运。	
6453144	,465	,而最著名旗鼓航线连接高雄市最早开发的哈玛星。	
6453144	,466	,不仅是旗津居民的公共交通渡轮。	
6453144	,467	,亦是游客品尝海鲜美食，并走访古迹老街的观光交通渡轮。	
6453144	,468	,近年来因应驳二特区观光发展。	
6453144	,469	,逢假日行人可从栈贰库搭乘渡轮至旗津轮渡站。	
6453144	,470	,可以节省从驳二或轻轨步行到鼓山轮渡站的距离。	
6453150	,471	,本旗帜列表展示的是部分国家的元首专用旗帜。	
6453150	,472	,例如总统旗（President Standard）。	
6453150	,473	,皇家旗（Royal Standard）等。	
6453150	,474	,国家元首旗帜的设计。	
6453150	,475	,通常是在国旗的基础上增加一些文字图案（例如国徽）。	
6453150	,476	,比例调整版本。	
6453150	,477	,或者以国旗为蓝本重新设计等等。	
6453150	,478	,世界上绝大部分国家设有国家元首旗帜（通常为总统制。	
6453150	,479	,君主制国家）。	
6453150	,480	,不过有一些国家，例如中华人民共和国，越南，老挝等。	
6453150	,481	,不设置国家元首旗帜。	
6453150	,482	,以下国家（包括有限承认国家）依其英文名称首字母排序。	
6453162	,483	,黄艺智（韩语：황예지。	
6453162	,484	,2000年5月26日－），艺名为艺智（，）。	
6453162	,485	,韩国JYP娱乐旗下女子团体ITZY成员。	
6453172	,486	,《带我去远方》是上海巧豆文化传媒有限公司与腾讯视频合作。	
6453172	,487	,打造的大型户外体验式儿童教育节目。	
6453172	,488	,节目由侯佩岑担任园长，王彦霖担任副园长，组成「远方幼儿园」。	
6453172	,489	,每一站都会有不同的飞行嘉宾担任城主，带领著学龄前的素人孩子。	
6453172	,490	,经过6站的体验经历。	
6453172	,491	,培养他们对中国传统文化的热情和探索世界的好奇心。	
6453172	,492	,※粗体字为城主《带我去远方》腾讯视频网站《带我去远方》微博	
6453173	,493	,天地正教。	
6453173	,494	,成立于日本北海道带广市，由创教者川濑加代所创。	
6453173	,495	,为一佛教系统或基督系统的新兴宗教。	
6453173	,496	,台湾由中华天地正教总会所传承。	
6453173	,497	,川濑加代自称被感知。	
6453173	,498	,说。	
6453173	,499	,你就是要创立天运教的人，然而告知旁人均不被重视。	
6453173	,500	,后进入精神病院医治，随后。	
6453173	,501	,以百日日参的仪式行为号召他人一同修行。	
6453173	,502	,1963年，信仰者重整为富士会，供奉八大龙神，马头観音。	
6453173	,503	,弘法大师等，其曾自称受弘法大师灵性的教导。	
6453173	,504	,川濑早年信仰统一教，后自立天运教，1988年改名天地正教。	
6453173	,505	,以弥勒信仰为中心。	
6453173	,506	,尊弥勒为教祖，被批评为统一教的另一分支，信仰者多为主妇阶层。	
6453173	,507	,1998年，内部产生冲突。	
6453173	,508	,原新谷身旁的干部怀疑统一教的吸收献金方式。	
6453173	,509	,韩国和日本的统一教干部拥有掌控权。	
6453173	,510	,天运教原干部不悦。	
6453173	,511	,12人发出请愿书要求调查给文鲜明的世界日报的财务和献金。	
6453173	,512	,新谷未接受。	
6453173	,513	,松波孝幸取消会长制度，连署的12人遭到降职。	
6453173	,514	,1999年，该社团解散，2000年后。	
6453173	,515	,该教信徒由统一教接收。	
6453173	,516	,后天地正教名存实亡，编注*为日本**为台湾。	
6453173	,517	,该教拥有独立的宗教经典，且提倡家庭幸福。	
6453173	,518	,敬天敬地和爱人，广纳各宗教，信奉弥勒，耶稣基督。	
6453173	,519	,和保持日本佛教的教诲，与灵石同好会。	
6453173	,520	,统一教一般号称一只幸福的壶(或多宝塔。	
6453173	,521	,灵石)可带来好运。	
6453173	,522	,原告主张其透过灵感商法敛财。	
6453173	,523	,有人伪装高兴收到该物品，好借此出售商品。	
6453174	,524	,郑世维。	
6453174	,525	,中国国民党籍中华民国政治人物，新北市芦洲区人。	
6453174	,526	,曾任台北县议会议员。	
6453174	,527	,新北市果菜公司副总经理，现任国民党文传会副主委。	
6453174	,528	,2019年受中国国民党征召参选新北市第三选区立委补选。	
6453174	,529	,郑世维于1967年出生于台北市，从小家境清寒。	
6453174	,530	,自国中毕业后。	
6453174	,531	,便开始半工半读，16岁时，开始定居于芦洲地区。	
6453174	,532	,原先在东森电视担任电视购物主持人。	
6453174	,533	,2005年首度投入县议员选战便一举当选，2015年时。	
6453174	,534	,朱立伦当选中国国民党党主席。	
6453174	,535	,延揽其出任文传会副主委，2019年。	
6453174	,536	,因原任立法委员高志鹏因案入狱解职，国民党征召郑世维代表参选。	
6453174	,537	,迁籍入三重，与民进党所提名的余天对垒。	
6453174	,538	,因曾任新北市果菜运销公司职务。	
6453174	,539	,呼应2018年选举时全台所掀起的韩国瑜风潮。	
6453174	,540	,也以「三重卖菜郎」之姿宣传。	
6453182	,541	,乔安·马萨格（。	
6453182	,542	,）是西班牙加泰罗尼亚癌症生物学家和肿瘤学家。	
6453182	,543	,现任美国纽约市康奈尔大学医学研究生院教授。	
6453182	,544	,和纪念斯隆-凯特琳癌症中心研究部门主任。	
6453182	,545	,他主要研究癌细胞的远端转移和调节细胞行为的生长因子。	
6453182	,546	,是国际学术界公认的癌症研究权威。	
6453182	,547	,马萨格于1953年4月30日出生在西班牙巴塞罗那市。	
6453182	,548	,1978年获得巴塞罗那大学生物化学博士学位，1979年。	
6453182	,549	,他获得福布莱特奖学金。	
6453182	,550	,赴美国布朗大学生物医学实验室开始博士后科研工作。	
6453182	,551	,主要研究胰岛素受体结构，1982年末。	
6453182	,552	,他成为伍斯特马萨诸塞大学医学院生物化学助理教授，1989年。	
6453182	,553	,他成为纪念斯隆-凯特琳癌症中心研究员，从2003年起。	
6453182	,554	,他开始担任该中心研究部门癌症和遗传学项目负责人。	
6453182	,555	,2013年。	
6453182	,556	,他被任命为研究部门（SKI）主任并于2014年正式上任。	
6453182	,557	,1990年至2013年间。	
6453182	,558	,他还在霍华德·休斯医学研究所担任研究员。	
6453182	,559	,他也是2005年新成立的巴塞罗那学术顾问。	
6453182	,560	,在2015年加泰隆尼亚议会选举前一周。	
6453182	,561	,马萨格和其他12名科学家签署联合声明。	
6453182	,562	,支持加泰罗尼亚从西班牙独立，在此之前。	
6453182	,563	,他曾谴责过西班牙政府对待本国科研的冷漠态度。	
6453182	,564	,以及在科研管理方面的漏洞。	
6453182	,565	,马萨格的早期主要成果是发现了转化生长因子-β（TGF-β）。	
6453182	,566	,抑制和促进肿瘤细胞生长的双重作用。	
6453182	,567	,他目前的研究重点是癌细胞的远端转移。	
6453182	,568	,这些研究对癌症的治疗具有指导性意义。	
6453182	,569	,马萨格曾与施一公在《细胞》期刊发表论文。	
6453182	,570	,重新解释了TGF-β信号从细胞膜到细胞核的传导机制。	
6453182	,571	,他还和同事对转基因鼠进行了研究。	
6453182	,572	,结果发现持续激活TGF-β信号传导能延长乳腺肿瘤形成的潜伏。	
6453182	,573	,期，但也同时增加了血管外的肺转移。	
6453182	,574	,同年发表的研究表明TGF-β的存在会激活两种基因。	
6453182	,575	,使乳腺癌细胞向骨转移。	
6453182	,576	,2005年，他和同事发表的研究表明。	
6453182	,577	,乳腺癌细胞会表达一组与转移相关的基因。	
6453182	,578	,这些基因促成乳腺癌细胞扩散到肺部。	
6453182	,579	,后来的研究具体揭示了转移的途径：Wnt信号通路与肺癌细胞的。	
6453182	,580	,转移和扩散密切相关。	
6453182	,581	,有三种蛋白质构成了乳腺癌细胞转移并侵入大脑的重要通路。	
6453182	,582	,为深入探索癌细胞实现脑转移的机制。	
6453182	,583	,他和研究团队对小鼠进行了相关实验，结果发现。	
6453182	,584	,成功到达大脑并生长为新肿瘤的一些癌细胞通过生成丝氨酸蛋白酶。	
6453182	,585	,抑制剂来抵抗大脑中的天然防御屏障——纤溶酶，他们还发现。	
6453182	,586	,一些缺乏蛋白的癌细胞虽然能够到达脑部。	
6453182	,587	,但并不会沿着血管形成肿瘤。	
6453182	,588	,马萨格团队还发现了一些肿瘤细胞的“自激注入”过程。	
6453182	,589	,即外周循环肿瘤细胞能够返回其原发肿瘤并继续发展。	
6453182	,590	,从而增强肿瘤生长，马萨格的个人爱好是收集矿物。	
6453182	,591	,他还喜爱地中海饮食和日本料理，1992年。	
6453182	,592	,马萨格的父亲去世。	
6453182	,593	,这致使他坚定决心，将更多的精力投入在癌症研究上。	
6453203	,594	,屈楚萧。	
6453203	,595	,出生于四川眉山。	
6453203	,596	,中国影视演员，2017年本科毕业于中央戏剧学院表演系。	
6453203	,597	,2016年以出演都市爱情网剧《我的朋友陈白露小姐》的男主角。	
6453203	,598	,触电荧屏。	
6453203	,599	, 之后在古装剧《如懿传》中饰演荣亲王永琪。	
6453203	,600	, 以及在古装传奇剧《独步天下》中饰演多尔衮。	
6453203	,601	, 2018年，主演了古装武侠剧《媚者无疆》。	
6453203	,602	,饰演男主角影子长安。	
6453203	,603	, 首次大屏幕体验是友情客串《父子雄兵》中的Michael哥。	
6453203	,604	, 之后出演了青春电影《二十岁》。	
6453203	,605	, 《毕业进行时》。	
6453203	,606	, 以及《男孩向前冲》。	
6453203	,607	, 在中国首部星际科幻电影《流浪地球》中扮演了刘启。	
6453203	,608	,刘培强的儿子。	
6453204	,609	,黄名纬（。	
6453204	,610	,）是新加坡男子跆拳道运动员。	
6453204	,611	,他于2017年英联邦跆拳道锦标赛在男子58公斤以下获得金牌。	
6453204	,612	,成为第一位新加坡人在英联邦跆拳道锦标赛的对打项目获得金牌。	
6453204	,613	,他也在2015的东南亚运会男子54公斤以下获得铜牌。	
6453204	,614	, 截至2019年1月。	
6453204	,615	,"他在Instagram上共收集了47,500名粉丝。	"
6453204	,616	,使他成为新加坡最受关注的运动员之一。	
6453213	,617	,侣伦（1911年-1988年）。	
6453213	,618	,原名李观林。	
6453213	,619	,为早期香港文学重要作家。	
6453213	,620	,创作散文及中，长篇小说。	
6453213	,621	,也曾担任电影编剧，文学杂志编辑，代表著作为小说《穷巷》。	
6453213	,622	,其创作早期作品多以恋爱。	
6453213	,623	,爱情为主题，创作中期经历香港沦陷，写作开始以战争为主题。	
6453213	,624	,至创作晚期主要描写都市人的生活。	
6453215	,625	,《马克思是对的》是由中共中央宣传部理论局，江苏省委宣传部。	
6453215	,626	,江苏省广播电视总台联合制作的纪念马克思诞辰200周年的通俗。	
6453215	,627	,理论对话节目。	
6453215	,628	,于2018年4月27日至5月1日晚9点在中央电视台综合频道。	
6453215	,629	,播出。	
6453215	,630	,同时在人民网，新华网等融媒体平台同步推出。	
6453215	,631	,节目中由知名理论专家，高校青年教师和全国大学生代表参与。	
6453215	,632	,节目中既有故事讲述。	
6453215	,633	,也会邀请两位学者阐释马克思主义精髓并现场回答问题。	
6453215	,634	,人民日报评价称“有理论深度。	
6453215	,635	,有实践温度，浸润着理想情怀，洋溢出青春气息”。	
6453215	,636	,节目在社会与各大高校产生了一定影响。	
6453243	,637	,蔡慧君，是台湾的新闻主播记者。	
6453243	,638	,2018年8月跳槽到华视，现任华视新闻兼任主播和记者。	
6453262	,639	,地长蝽科（学名：）是半翅目的一个科，由两个亚科。	
6453262	,640	,"368 个属，超过1,800个物种组成。	"
6453262	,641	,本科物种体型皆为细小，还包含数个拟蚁种类本科物种一般为棕色。	
6453262	,642	,或有斑驳花纹。	
6453262	,643	,除Plinthisinae亚科只包含一个属。	
6453262	,644	,余下接近四百个属均为地长蝽亚科成员，分属于11个族。	
6453262	,645	,另外一个属亚科地位未定，兹详列如下：	
6453272	,646	,台南避病院为日治时期设于台南市的的一所医院。	
6453272	,647	,专门治疗传染疾病患者，目前仅存一栋主建物。	
6453272	,648	,研判兴建于大正时期前后。	
6453272	,649	,地址为台南市中西区民生路二段402号。	
6453272	,650	,台南避病院的设置是为了因应治台初期的鼠疫流行。	
6453272	,651	,最初于明治29年（1896年）通过设置认可。	
6453272	,652	,于明治31年（1898年）开设在台南效忠里的清代防御设施永。	
6453272	,653	,固金城上。	
6453272	,654	,当时地址为台南市辛1056番地。	
6453272	,655	,后来于1920年代改名为济生病院。	
6453272	,656	,在病院后方另设有传染病室，最大收容人数达60名。	
6453272	,657	,战后民国35年（1946年）济生病院改为台南卫生院附属隔离。	
